seed,policy,fault,severity,stage,metric,D_s,A_f,unique_absorption,veto_rate,mean_speed,validity,invalid_reason,git_commit
20260734,P3,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.935000,,False,0.472500,10.0101,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.808850,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.554800,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.808450,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.763250,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.502500,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.987500,L2b,False,0.002500,7.3515,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.973163,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6504,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.992500,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.554688,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.509188,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.552713,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.572388,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.000000,12.6497,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.533900,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.778550,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.529462,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.901125,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.000000,12.2317,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.986175,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.900837,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.986175,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.996900,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.702500,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P3,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.650000,,False,0.202500,10.6663,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.853525,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.983100,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.853938,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.533150,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.987500,L6,False,0.012500,6.6831,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.985062,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.6975,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.992500,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.550262,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.510163,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.550212,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.569462,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.012500,11.7157,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.510625,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.612575,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.507200,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.956425,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.012500,11.3284,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.999525,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.984125,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.903375,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.984175,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.984800,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.795000,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P3,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.905000,,False,0.307500,8.6642,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.584175,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.771050,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.584175,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.503300,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.987500,L2a,False,0.010000,6.6735,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.979888,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.010000,11.6961,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.977500,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.549588,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.503537,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.546700,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.627188,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.010000,11.7123,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.513575,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.615825,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.510862,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.971425,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.010000,11.3276,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,,False,0.397500,8.6697,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.982425,,False,0.397500,8.6697,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.967213,,False,0.397500,8.6697,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.982463,,False,0.397500,8.6697,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P3,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.988725,,False,0.397500,8.6697,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
